dpi	gene	log2fold_change	base_mean	pvalue	padj
120	Rpl27-ps3	-0.27078123019097206	22.567064639485512	0.8823569272381435	0.994207288354672
120	Fgfr1	0.03217846766617814	33.01291867526369	0.8821916867541216	0.994207288354672
120	Kctd5	0.04287087977685713	20.127076323878093	0.8821304481832002	0.994207288354672
120	Slc29a1	-0.04814993537726567	15.47111419693951	0.8820259721803869	0.994207288354672
120	Eif4g1	0.03465404662016212	96.13458108651184	0.8820217133632727	0.994207288354672
120	Gnpda1	-0.03728419710799358	18.9461696215738	0.8816308763830226	0.994207288354672
120	Kank1	-0.04530001682187061	12.153206954988814	0.8812928913148806	0.994207288354672
120	Bnip3	-0.04553785397470695	24.18510318237167	0.88120665196685	0.994207288354672
120	Rassf3	0.03864816719536344	41.70165326812173	0.8810508278967013	0.994207288354672
120	Psmb6	0.02584656918341685	127.8585763944234	0.8810350570031267	0.994207288354672
120	Jund	0.02227613754043556	210.44213560038048	0.8807124459869459	0.994207288354672
120	Sumo2	-0.05881004934644744	34.70649642746869	0.8806804037910485	0.994207288354672
120	Ube2n	-0.01901795020279521	101.658442092867	0.8806666143443342	0.994207288354672
120	Sall2	-0.02728502014007578	38.57951155708584	0.8805844783176116	0.994207288354672
120	Smim26	0.04590993781872848	48.09736391257043	0.8805518065979561	0.994207288354672
120	Rhot2	0.02205112838159068	69.04343970572855	0.8802859954020692	0.994207288354672
120	Acap2	0.04221097207630394	28.683199278730285	0.8800836414053087	0.994207288354672
120	Pamr1	0.05236496609690773	9.110575104980828	0.880053631507528	0.994207288354672
120	Ndufs1	0.02104015784562235	73.45561542173989	0.8800090562436866	0.994207288354672
120	Plod1	0.0606573114228001	9.087913130683576	0.8800040254907623	0.994207288354672
120	Nanp	-0.04429681207062558	16.158695103622648	0.8797086809517406	0.994207288354672
120	Synpr	-0.02805913991235752	70.08263443479315	0.8796830271129464	0.994207288354672
120	Rab22a	-0.0373978547458588	23.327803130111956	0.8792161138188908	0.994207288354672
120	Dmac2	-0.03637777268220034	23.090037780986005	0.8791522853147562	0.994207288354672
120	Hdac4	-0.02978399117751512	51.575631936166985	0.8790961666473422	0.994207288354672
120	Zswim6	-0.05697116505276817	9.056352431754862	0.8790536396980632	0.994207288354672
120	Slc9a3r2	-0.03448582683941916	28.027503392551676	0.8789861705466308	0.994207288354672
120	Rbp1	0.04584198476032477	24.912410651457567	0.8786435446693195	0.994207288354672
120	Etf1	-0.03186511450965118	29.343175300098455	0.8785079834985947	0.994207288354672
120	Tmem14c	-0.02611372136862509	65.31023493649673	0.8783530219559293	0.994207288354672
120	Ulk3	0.04850756042806808	15.344647952528405	0.8781497670544713	0.994207288354672
120	B630019K06Rik	-0.03278310039089045	68.08235188655524	0.8779386072133435	0.994207288354672
149	Rtl5	0.00572516316366764	37.77885289238467	0.9795420404947952	0.9941935607845944
149	Sh3rf1	-0.00576945397199845	35.37837325822923	0.9793150034598292	0.9940820798643216
120	Lztr1	-0.02449905842943641	64.0233658675916	0.8776756442835145	0.9940505828298531
120	Erg28	-0.02772808067004283	56.89241310397794	0.8775792234144417	0.9940505828298531
120	Zmym4	-0.04099259765040686	20.410080128057164	0.87756190032825665	0.9940505828298531
120	Smim12	0.02936644587767891	59.08910257037436	0.8772607808673172	0.9939788863634228
120	Tmem94	-0.04384321264134014	16.59272364798646	0.877161438321301	0.9939788863634228
60	Pacrg	-0.03746414151333185	10.025377310166622	0.9102692613284176	0.9939371620220956
60	Ccn3	-0.03118654005141965	18.108689181292263	0.9101292963629084	0.9939122816724848
149	Tor1b	-0.00665929268690659	17.446247588136874	0.9790006499345584	0.9938819285152511
120	Wnt4	-0.06169222864777144	9.357034406925589	0.8768523632940242	0.9937816335462204
120	Rxylt1	0.05500572756225862	10.217952927707536	0.8768272337186593	0.9937816335462204
120	Tmem63b	0.0330203772219743	132.16073898577366	0.8767618083869086	0.9937816335462204
120	Exd2	0.04701114983648827	14.507448673396569	0.8763944630651571	0.9936609859268364
120	Kat2b	-0.04971838539900206	16.07689448680849	0.8763356311126635	0.9936609859268364
120	Rpa1	-0.03934960124126845	17.566047663457677	0.8762431614555412	0.9936609859268364
120	Rps11	-0.03997697727012626	422.2131725741426	0.8761290032009424	0.9936609859268364
120	Chuk	0.04965845867458266	15.93473707613497	0.8761146433139368	0.9936609859268364
149	Dsel	-0.00813440999960269	9.172263442492063	0.9786641870938242	0.993659281174266
149	Ccnc	-0.00785355258441131	15.419908078947897	0.9784958260214608	0.9936072783807052
149	Rufy3	0.00262287347016275	187.5782396817708	0.9782074385213924	0.9934333684792204
149	Gm20075	0.00587896132725621	143.8952692581424	0.9781569143884908	0.9934333684792204
60	Nasp	0.03097025176795759	16.41853447128107	0.9095617950663808	0.9934204411219472
60	Sh3glb2	-0.02090572192805278	84.04096854228268	0.9095225986281747	0.9934204411219472
60	Phactr3	0.02488042995038872	26.755376189155584	0.909504224882059	0.9934204411219472
60	Ednrb	-0.03633917169871684	15.094458622282106	0.9094576008326548	0.9934204411219472
60	Glud1	-0.01351215889213392	259.675166288279	0.9091495640799384	0.9934204411219472
60	Atp9a	-0.01668286388307191	457.11321905124254	0.9090681443031162	0.9934204411219472
60	Atp5d	-0.02472678299895612	134.44213830307712	0.9088261799116532	0.9933844920116808
60	Nacad	0.03283788850733953	18.286724177785935	0.9088183375166154	0.9933844920116808
60	Cgref1	-0.03155899621562107	16.388584825207765	0.9087502567758712	0.9933844920116808
60	Gid8	-0.02069313249291699	54.25697172155911	0.90854015345233885	0.9933844920116808
60	Eri3	-0.02675771290023401	28.34207549140232	0.908444472286789	0.9933844920116808
60	Ppp2r2d	-0.03009050152816161	20.23025866654247	0.9084345479772054	0.9933844920116808
60	Cycs	-0.01722454635997077	144.68841561794804	0.9083987543970814	0.9933844920116808
60	Haus2	0.04068808733821781	9.56654540435735	0.9082808764477284	0.9933844920116808
60	Clic1	0.02778305979744952	67.75426692903227	0.9082227057353044	0.9933844920116808
60	Cacng3	0.02323913489287547	31.37822045101785	0.9079581512997734	0.9933844920116808
60	Upp2	-0.02865128308131187	18.912702789145516	0.907910466387947	0.9933844920116808
60	Ssbp1	-0.03328930880527948	68.64866323391261	0.907771661512867	0.9933844920116808
60	Rcbtb1	0.03684962955341742	22.103243339504676	0.9076998564660328	0.9933844920116808
60	Snapc5	0.02207592281404672	37.332732857474554	0.9076250552299564	0.9933844920116808
60	Cacng4	0.04085432434385208	14.40451395758445	0.9074252143360644	0.9933844920116808
60	Shisa4	-0.01487219673070535	110.21898836509683	0.9073668226796164	0.9933844920116808
60	1500009C09Rik	0.02411813538337441	126.62083518350106	0.9071331710115692	0.9933844920116808
60	Kif5a	0.01374614660924676	559.8829308689557	0.906816031237196	0.9933634995420244
60	Nat14	-0.02055279414611648	49.57131588158536	0.9066885038485876	0.9933520911448874
60	Eml2	0.02395473545115429	859.2614932774462	0.9066868158571456	0.9933520911448874
60	Cdc5l	0.02987739642058355	23.676028219334725	0.906456145291002	0.9933520911448874
60	Med7	-0.03573033090882238	15.792256533908624	0.9063286235123086	0.9933427296332086
149	Mrpl11	-0.00481103544312014	46.57325589095129	0.9778614656559927	0.9933198744543869
149	Fam131a	0.00706366322953871	121.62648365185282	0.9776999614888412	0.9932747722300096
120	2510009E07Rik	-0.03642701739184268	31.74557093653568	0.8753114750029574	0.9930968339988075
120	Dvl3	0.04074990971844276	18.057282557531963	0.8752302174848223	0.9930968339988075
120	Gm6472	0.0803190296945512	145.43127828095115	0.8752177147756457	0.9930968339988075
120	Mta2	0.03501278768751914	24.241851524263673	0.8751859375481801	0.9930968339988075
60	Cpsf1	0.02743919299320392	27.60928230047619	0.9059572501862132	0.9930640212043758
149	Dusp28	-0.00995070885040473	10.720710902018125	0.9773652510954012	0.993053672710972
120	Mbtd1	-0.049528728186096	12.954376001585596	0.874712792963824	0.9929488637472104
60	Wdr11	-0.03507382588707458	16.66634642219421	0.905719577035631	0.992931814969138
149	Wnk2	-0.00632397255833309	35.748543299381595	0.9771277238341682	0.9929312751361464
149	Pde6d	-0.00655702231503598	35.167406878141286	0.97711180322142	0.9929312751361464
60	Plxna2	0.02356868198571228	34.592445180440436	0.9055372152102888	0.9928602196760172
149	Rps15	0.00625012362388943	935.5317310204348	0.9768090798842654	0.9928453703509096
149	Hs3st1	-0.00950832744732859	12.006958250846122	0.976781304732836	0.9928453703509096
149	Extl3	0.00787194371406675	56.97240616041014	0.9767564275865448	0.9928453703509096
149	Cadps	0.00492902746108788	59.28962103352597	0.976602766050832	0.9928453703509096
149	Nlk	0.00482314956669724	54.528047707879395	0.976574134197252	0.9928453703509096
149	C1ql1	-0.0109263574588786	9.663431660058228	0.976539629251386	0.9928453703509096
149	Dazap1	0.00843515997815846	22.473953404762597	0.9764471533730446	0.9928453703509096
149	Rnf7	-0.00551075580737738	109.47540861003212	0.9764374383977136	0.9928453703509096
149	Atp6v1e1	-0.00426603174770186	161.94213933665503	0.9763765128544956	0.9928453703509096
149	Prkab2	0.00635268419277217	34.0603396245661	0.9762959109917272	0.9928453703509096
149	Ibtk	-0.0067280304537334	22.024287377150937	0.9761113178433516	0.9928453703509096
149	Mcur1	0.0105509587595407	9.610935636585442	0.975820769222378	0.9928453703509096
149	Prag1	0.00715723772107848	17.534270336369847	0.9757533649425822	0.9928453703509096
149	Hmgb3	-0.00683077582621877	77.20228056327075	0.9754090925639372	0.9928453703509096
149	Srr	-0.00846284784641108	19.572067861730908	0.9753934844534292	0.9928453703509096
149	Prpsap1	-0.00898423766930374	18.046148561665714	0.9753875288956227	0.9928453703509096
149	Sbds	-0.01065056644383852	94.0736758493645	0.9752464817809292	0.9928453703509096
149	Fbxo10	-0.00817011178198908	17.332479129170817	0.9752328793512568	0.9928453703509096
149	Hes1	0.00962196435437762	10.476798830003888	0.9751708959756288	0.9928453703509096
149	Mpc1	0.01347341495128774	25.306886949370387	0.9749154396005226	0.9928453703509096
149	B230303A05Rik	0.01168946921683262	10.641973115539637	0.9748600444857656	0.9928453703509096
149	Ltbp4	-0.009428784909095	16.33490089864346	0.9746014121069412	0.9928453703509096
149	Hp1bp3	0.0030728677035119	223.1056442604937	0.974593341051368	0.9928453703509096
149	Cpne2	-0.01023862050971822	11.975763316670584	0.97450551309399	0.9928453703509096
149	Pqlc1	-0.0074202451404157	22.763436957214275	0.9743462773562748	0.9928453703509096
149	Ube2g2	-0.00720154486730134	42.0798607416687	0.973954852520726	0.9928453703509096
149	Hdac3	-0.0093985042478222	14.602579132221502	0.9738318224520324	0.9928453703509096
149	Apba2	-0.00885229715007446	29.14265486889775	0.9738297225285464	0.9928453703509096
149	Gm45606	-0.01336678696281422	10.903564564747976	0.9737741237257294	0.9928453703509096
149	Trim3	-0.00738973140093707	32.40335274104665	0.9735948077917524	0.9928453703509096
149	Dcun1d1	0.00548266909232947	47.95534950745023	0.9735605200375675	0.9928453703509096
149	Eif3g	0.00611910445019278	45.87503320329453	0.9734146391614662	0.9928453703509096
149	Rbm14	0.01152059893938475	10.619924627891358	0.9733409520786158	0.9928453703509096
149	Dnajc5	0.00353522122865414	189.16282094769295	0.9732539056944844	0.9928453703509096
60	Ube3c	-0.02125752580614849	39.89223430776938	0.9054004607901914	0.9928386177663096
60	Mcmbp	0.0368425217021095	13.715386788048734	0.9053657022837732	0.9928386177663096
60	Gng12	-0.02546519625826634	28.093709395887508	0.9053428266493246	0.9928386177663096
60	Pcnx3	-0.03163259958473384	29.0718275210552	0.9052793312901988	0.9928386177663096
60	Armc9	-0.03318058168115308	16.24359788678883	0.9052292597474464	0.9928386177663096
60	1110032A03Rik	0.02337110768648751	28.63500875725465	0.9051469284465796	0.9928386177663096
60	Nicn1	0.0203352306846146	41.527284993708	0.9050440296909869	0.9928386177663096
60	Arglu1	0.01592829885359664	84.49699183108602	0.9048217083224912	0.9928386177663096
60	Mrpl35	-0.02700147068158178	21.252122220550827	0.9047265405674164	0.9928386177663096
60	Ncald	-0.01289676406961308	254.61486198795805	0.9046679414079332	0.9928386177663096
60	Mapk6	-0.0413247784403124	9.963115240278317	0.9045519931112104	0.9928386177663096
60	Rgs16	-0.0351924670259255	14.366492465422228	0.9045298099674752	0.9928386177663096
60	Nop14	0.0338609257266152	16.518385494617473	0.904443124911857	0.9928386177663096
60	Cnpy2	0.02217659514090153	36.00009198038604	0.9043384627340042	0.9928386177663096
60	Lekr1	0.04143293184333552	15.457759080129833	0.9042679975921966	0.9928386177663096
60	Slc39a12	0.03802487828572154	15.536175311006136	0.9042396068641404	0.9928386177663096
60	Rps6kb2	0.03279101004971951	16.582189760075213	0.9041124998934024	0.9928386177663096
60	Ctdspl	0.02927752936570379	23.16321210961365	0.9039016918644648	0.9928386177663096
60	Ahcy	0.09035118352583768	21.21163490210075	0.903862808764743	0.9928386177663096
60	Carns1	0.04640149741633322	10.352240883974172	0.9037117882050072	0.9928386177663096
60	Scrn3	-0.03753627895465401	12.568018168617025	0.903561034032467	0.9928386177663096
60	Rnaseh2c	-0.03970530279989094	14.879807207934356	0.90347321537731	0.9928386177663096
60	Nbl1	0.04097524051697442	15.7400036126694	0.90339477175843	0.9928386177663096
60	Hspa4	0.03666339313074702	759.043498234112	0.9032731811236142	0.9928386177663096
60	Cavin1	-0.02968922488373204	38.44294695764022	0.9032066720761728	0.9928386177663096
60	Traf3	0.03163350588990844	23.88823254791675	0.903163185528434	0.9928386177663096
60	Mtf1	-0.03798917555178204	10.49572243144072	0.9030799080933032	0.9928386177663096
60	Nsd2	0.0201325348424858	45.77999098764638	0.903002485425358	0.9928386177663096
60	Micu1	0.03378890546939282	16.247222795998344	0.9028355455651452	0.9928386177663096
60	Sms	-0.01547134620575579	89.1138465174885	0.9027559534160836	0.9928386177663096
60	Rexo2	-0.01784714677199046	65.8087838056417	0.902490766962222	0.9928386177663096
60	Plekhg5	0.02953595305206393	29.77986461307975	0.9023512134783388	0.9928386177663096
60	M6pr	-0.02550594471277181	43.29212905717891	0.9021351373842336	0.9928386177663096
60	Paqr7	0.0210460131025035	58.13444527866647	0.90187947747183	0.9928386177663096
60	2410006H16Rik	-0.02816410427478195	35.45885372155605	0.9016820928098004	0.9928386177663096
60	Ppt1	0.02215862704953491	40.76307663785352	0.901673331508406	0.9928386177663096
60	Vipas39	-0.03996057642343881	11.606741362941452	0.9016547852642468	0.9928386177663096
60	Arhgef12	0.02137487755452072	44.51655107748493	0.901582982890161	0.9928386177663096
60	Dlg5	0.03119971404711295	19.420297293430245	0.9014197447621444	0.9928386177663096
60	Gm5113	-0.04041382826756945	9.334138465115524	0.9013999037937585	0.9928386177663096
60	Dcakd	0.04216021037131988	11.84097233542786	0.9013809764637652	0.9928386177663096
60	Agps	0.03759792662883321	11.266933900491331	0.9011902297929006	0.9928386177663096
60	Zfp687	-0.03161816043615701	27.88834462156235	0.9011375202696836	0.9928386177663096
60	Npc2	-0.01777652132342402	96.9804043496992	0.90108656548986	0.9928386177663096
60	Raph1	0.02827443417166397	30.991475528334288	0.9008891830203788	0.9928386177663096
60	Sde2	-0.03019191900384724	20.3577900170041	0.9008786638212544	0.9928386177663096
60	Faim	-0.03457624803699542	25.378407983429295	0.9007845052462218	0.9928386177663096
60	Ngdn	-0.02147677159151037	43.652883081822594	0.9007812255258412	0.9928386177663096
60	Dpysl2	0.02183036809324479	203.39191115599183	0.9007050481531316	0.9928386177663096
60	Fosl2	0.03821744093100423	23.35553450138624	0.9006449645425956	0.9928386177663096
60	Mphosph8	-0.03552172581009508	36.535492913018054	0.9006165570331127	0.9928386177663096
60	Gm8186	-0.03228230910076419	91.578292336535	0.9005417468868442	0.9928386177663096
60	Tcp1	0.01635380468223403	81.00771991084274	0.9005180585284819	0.9928386177663096
60	Lcorl	-0.03740738762889267	13.26224653818532	0.9002729184404097	0.9928386177663096
60	Rpl21	-0.01359830896837771	487.44834996921537	0.8999963076925962	0.9928386177663096
60	Trim44	-0.01893237398004199	76.19655455411971	0.8999917944253297	0.9928386177663096
60	Ap3s1	-0.02989593997154212	26.324530684607694	0.899964262952252	0.9928386177663096
60	Rabep1	0.02203967220075743	42.5286722612628	0.8998753565094644	0.9928386177663096
60	Scn8a	-0.01297124857667992	250.5223342407482	0.8995895037889872	0.9928386177663096
60	Wdr41	-0.0329383574435093	17.653947096945434	0.8994128503219139	0.9928386177663096
60	Siva1	-0.03460555703104162	21.84250171834588	0.8991315143182484	0.9928386177663096
60	Bnip3	0.03752400722067534	24.18510318237167	0.8990007775805939	0.9928386177663096
60	Rpl36a	-0.01636679981470803	1920.8548549401285	0.8984124124740306	0.9928386177663096
60	Tmem41b	-0.03066444480877551	19.904159407169345	0.8983886508080469	0.9928386177663096
60	Zdhhc17	-0.04241506915726374	52.557096302102416	0.8981368038332962	0.9928386177663096
60	Slco3a1	0.02615526366381706	27.027361546452457	0.8979893576629878	0.9928386177663096
60	Fndc5	0.01822433473060033	90.23855317226683	0.8978683091934835	0.9928386177663096
60	Exog	-0.04526237268382248	9.291536249742322	0.8978417457999086	0.9928386177663096
60	Mrpl44	-0.0267790348182928	31.30539364726067	0.8978372555474904	0.9928386177663096
60	AI504432	0.0456086552506024	11.20364650536598	0.8978045794247452	0.9928386177663096
60	S100a16	-0.01851298884481345	70.0782608493472	0.8977052694167003	0.9928386177663096
60	Morn4	0.03073035761318264	22.798123967026367	0.8977026436034619	0.9928386177663096
60	Ddx39b	-0.02136828296392728	117.0364096633642	0.8974342977400873	0.9928386177663096
60	Cog3	-0.04516940285838485	11.09181785233078	0.8972716853167929	0.9928386177663096
60	Megf9	0.03439461788856034	26.549596390375974	0.8971869469648185	0.9928386177663096
60	Myl9	-0.05391062298620609	10.352499377268996	0.8971511174042002	0.9928386177663096
60	Crip2	0.03132907663774008	43.63875310688543	0.8971289120922559	0.9928386177663096
60	Zswim9	0.03097514286625446	25.25451597694116	0.8970095239941225	0.9928386177663096
60	St3gal2	-0.02033523241575929	56.98186972455349	0.8969283897563085	0.9928386177663096
60	Tmem33	-0.02530222161866287	40.73321282045959	0.8969005096323239	0.9928386177663096
60	Ndufaf5	-0.02632827332881664	30.373891865603632	0.8967546907732765	0.9928386177663096
60	Itpka	0.02514951700520088	42.097663093663115	0.8965955669205818	0.9928386177663096
60	Zdhhc8	0.03054714165915563	27.213083692615225	0.8964503629120285	0.9928386177663096
60	Wac	-0.0234247534972302	47.55147167974852	0.8964133225270439	0.9928386177663096
60	AI987944	-0.04370310417438611	15.991097532431946	0.8964045267901795	0.9928386177663096
60	Pkia	-0.020620541171559	67.50677417087016	0.8961177446987786	0.9928386177663096
60	Aph1b	-0.04782549654618037	8.692182859628305	0.8960579316623011	0.9928386177663096
60	Hnrnpa3	0.01492265962291624	215.26456563924503	0.8960098426582354	0.9928386177663096
60	Rps4x	0.01776731323550404	959.024758427528	0.8958816907319882	0.9928386177663096
60	Ahcyl2	-0.04781308204715207	27.351082915859617	0.8958807035988535	0.9928386177663096
60	2310022B05Rik	-0.02677945178921692	41.10425887483926	0.8958609710992043	0.9928386177663096
60	Gm10288	-0.04941105855868505	279.10544282264846	0.895794766614197	0.9928386177663096
60	Zfp949	-0.04547248918896714	9.731847760839225	0.8957897003670314	0.9928386177663096
60	Foxk2	-0.02402742982177514	38.1982178307317	0.8957071018034546	0.9928386177663096
60	Pcmt1	-0.01541818447098508	96.76460207967948	0.8956201302298655	0.9928386177663096
60	Ppp2r2b	0.02221548896889992	94.27899970281358	0.8955375581597599	0.9928386177663096
60	Elmo1	-0.02715635448096559	70.60177160203985	0.8955343108874105	0.9928386177663096
60	Rilpl1	0.02999837382800715	32.90230236192977	0.8955169068970652	0.9928386177663096
60	Gsn	0.03941647684307391	58.29785613544922	0.8954897450386995	0.9928386177663096
60	9930021J03Rik	0.03433881756848007	22.859650804346792	0.89530763904905	0.9928386177663096
60	Fbh1	-0.04064343961490097	11.816886454860413	0.8952928655661667	0.9928386177663096
60	Magi1	0.02522589841215185	40.85574476353831	0.8952231176479115	0.9928386177663096
60	Pomgnt2	0.02627330286125659	30.88023927538066	0.8951096410599685	0.9928386177663096
60	Ulk1	-0.02352898009597729	70.98068888053409	0.8949014705927535	0.9928386177663096
60	Ints13	-0.04369803767387093	11.200006083393012	0.8948275567772771	0.9928386177663096
60	Rela	0.04370164193154569	12.525571806951692	0.8947910505084208	0.9928386177663096
60	Rcan2	-0.0169428174934016	180.17935519116324	0.8947294017779697	0.9928386177663096
60	Dus1l	0.04505785229206164	10.666583344268824	0.8946500024975805	0.9928386177663096
60	Celf5	-0.01981110734948191	86.9514550925533	0.894562575086674	0.9928386177663096
60	Afap1	-0.04283451506871871	10.334119626171312	0.8944744526571622	0.9928386177663096
60	Cox5a	-0.05608028097293833	109.2024160395758	0.8942854964804846	0.9928386177663096
60	Eif3s6-ps1	-0.09376655674664244	16.319557491535853	0.8939257470787795	0.9928386177663096
60	Ramp1	-0.0240808996984841	39.0305164734135	0.893921911193256	0.9928386177663096
60	Fam210a	-0.02950040412364181	24.19611931964911	0.8938584337535693	0.9928386177663096
60	Mtch1	0.01523238261097958	207.81623917745216	0.8937053165775946	0.9928386177663096
60	Grhl1	0.04279583151014671	10.178446323962254	0.8934458093142639	0.9928386177663096
60	Psma4	0.02167470912223633	87.70852983407153	0.8934446745909015	0.9928386177663096
60	Uchl1	0.01663623613079713	479.5247117046954	0.8929965941527207	0.9928386177663096
60	Med15	0.03550116027131984	17.00904317138046	0.8929278981450234	0.9928386177663096
60	Tbc1d20	-0.0372679204748981	15.580350885075612	0.8928222276495417	0.9928386177663096
60	Iglon5	-0.03927671565587038	59.282851532827586	0.8926964979054162	0.9928386177663096
60	Gfra4	-0.04835708356478434	12.590231482648091	0.8926471073833437	0.9928386177663096
60	Gnaq	0.02416885345908511	128.76926519669195	0.892503432686985	0.9928386177663096
60	Leng8	0.05786208949753612	9.042858888689398	0.8922465780451089	0.9928386177663096
60	Ncbp1	0.02746270773817449	34.24328159483615	0.8920004428921953	0.9928386177663096
60	Camk1g	0.03776531330422473	19.00475473031366	0.8918523235828444	0.9928386177663096
60	Mrpl39	-0.03139585703805418	21.238299973434877	0.8917925805032217	0.9928386177663096
60	Tab1	-0.05297470211147568	9.661478883023344	0.891751201719754	0.9928386177663096
60	Bcl9	-0.03284524785245102	22.739812483766375	0.8916509809597832	0.9928386177663096
60	Abcf1	0.03008928729826558	29.477168881243117	0.8916370283922972	0.9928386177663096
60	Grina	0.01889301043106984	282.739288568697	0.8915966506709563	0.9928386177663096
60	Dmd	-0.04382270676150652	11.565260715366952	0.8915185995058337	0.9928386177663096
60	Galnt17	-0.02198048001486186	60.584860451305815	0.8913364602453884	0.9928386177663096
60	Sdhd	0.06832626382713283	43.84153560519418	0.8912848364253678	0.9928386177663096
60	Kcnj11	0.03554131153799089	21.175997276891728	0.8912773768183013	0.9928386177663096
60	Osbpl5	-0.03020144295512586	30.972532768716658	0.8911299932143963	0.9928386177663096
60	Gm20300	0.03058728688011578	32.35677095922584	0.8907842331678243	0.9928386177663096
60	Bola1	-0.03430508377133326	17.171399434110235	0.8905925688166845	0.9928386177663096
60	C2cd5	-0.04406320775473167	15.690293092959946	0.8903763226895898	0.9928386177663096
60	Ercc5	0.04722561712222409	9.365787261903836	0.8903537046514463	0.9928386177663096
60	Eif3j2	0.03986926343210005	40.5706976112105	0.8900392168810611	0.9928386177663096
60	Serpinb1a	0.04600983433670497	11.017096379305231	0.889423052210497	0.9928386177663096
60	Mrps22	0.03386538586464813	18.96200682042509	0.8892387269753134	0.9928386177663096
60	Polr1a	0.05299032196406705	9.271957237470115	0.8891457908757152	0.9928386177663096
60	Tmsb4x	0.02314951967456775	2154.187516040494	0.888794441909923	0.9928386177663096
60	Gpr162	0.02346918095960251	72.25705129580145	0.8885821928870178	0.9928386177663096
60	Midn	-0.03016475723836628	53.75139850043773	0.8885536015934566	0.9928386177663096
60	Zfp772	0.05067813724885471	9.152658620694938	0.8885107421160646	0.9928386177663096
149	Rpl24	0.00541899963526661	520.7394969102497	0.9726980240590176	0.992711423423004
149	Cct2	-0.00458900262040939	87.29379697494282	0.9725899092106292	0.992711423423004
149	Rpl36	0.00940045943576547	328.1847297140006	0.9725859732631984	0.992711423423004
149	Pcyox1	0.00513579163091038	58.405639688018645	0.9725608888870774	0.992711423423004
149	Tiam2	-0.00897631101476934	16.866190115435487	0.972538659376261	0.992711423423004
149	Nars	-0.00575743431124404	105.8044713571591	0.9725112740962952	0.992711423423004
149	Nemf	-0.00679613672994684	108.87763913326756	0.9724910871920028	0.992711423423004
149	Xrn1	0.0098777904449199	12.73265241552834	0.972485763875652	0.992711423423004
149	Xrcc5	0.01013274665143204	12.020315407122832	0.9717550556389012	0.9927046106141348
149	Rabl2	0.01053414398054553	12.869354440195805	0.9717410608858422	0.9927046106141348
149	Gamt	0.01238026325095142	9.62850512685512	0.9716807346913482	0.9927046106141348
149	Lrrc45	0.01038175510027464	19.556601312398598	0.971679272843653	0.9927046106141348
149	Raph1	-0.00814293144190626	30.991475528334288	0.9714169001229022	0.9927046106141348
149	Mysm1	-0.01154684016438718	10.362986050758554	0.971261587223624	0.9927046106141348
149	Kdelr2	0.01132620030961125	12.992559919894823	0.971096998262423	0.9927046106141348
60	Clpx	-0.04964506917726735	11.23595634095244	0.887926921150951	0.9926711671546548
60	Dynlt1f	0.12838306933491633	12.498782261928778	0.8879043526350688	0.9926711671546548
60	Clta	-0.0164220001432595	191.9221004205127	0.8879034326259061	0.9926711671546548
60	B830012L14Rik	-0.04006899606388616	16.55080453348858	0.8878936083556567	0.9926711671546548
60	Mrpl10	0.03945858099534141	16.430644820240044	0.8877024814803305	0.9926711671546548
60	Rabggta	-0.03867167955338303	16.094691919701027	0.8876989394457252	0.9926711671546548
60	Cdc37l1	-0.02695206851586408	42.69300606944841	0.8875552105363573	0.9926711671546548
60	Klhl7	0.03015073970869488	25.25218303573688	0.8872822134023695	0.9926711671546548
60	Cop1	0.03303636747446559	26.009125470104085	0.8872120083615467	0.9926711671546548
60	Thoc7	0.04577754614113751	13.614345942900805	0.8871478446043	0.9926711671546548
60	Cds1	0.01644764292772151	104.39262757865316	0.8868202750267117	0.9926711671546548
60	Eif4e	0.01782261853683561	86.89929263526986	0.8868107172539487	0.9926711671546548
60	Rnf103	0.03896224410074162	27.251039713141484	0.8867859457034919	0.9926711671546548
60	Ufc1	0.02122452558183861	65.85567457282677	0.8866829027555374	0.9926711671546548
60	Tmem126b	0.02859926572094296	28.324616594084272	0.8865391454304983	0.9926711671546548
60	Hmg20b	0.04552057604781268	13.479210489557111	0.8864139158633512	0.9926711671546548
60	Cct3	0.02195891525182218	69.82937570089612	0.8863823390474043	0.9926711671546548
60	Zc3h12b	0.04954257588738996	10.06288656156609	0.8863675647732405	0.9926711671546548
60	Coa3	-0.02114158752025912	81.77948092130448	0.8860982635715008	0.9926711671546548
60	Akap8	0.02648032685206289	37.82354425130045	0.8860795452949943	0.9926711671546548
60	Gm10131	0.0288054901634697	466.040963225646	0.8856126437246129	0.9926711671546548
60	Mrps7	0.03349361327554136	25.74204878629008	0.8855560421876202	0.9926711671546548
60	Kcnb1	-0.02309334082247046	50.400736407739146	0.8854288659104846	0.9926711671546548
60	Vps13d	0.02440092775398411	53.293368230713206	0.8853637954008055	0.9926711671546548
60	Gpr22	-0.04341830270726036	14.246958483263336	0.8852149103622217	0.9926711671546548
60	Senp7	0.03697468503983681	21.77611311471344	0.8851089386168782	0.9926711671546548
60	Aagab	-0.02822635244060679	46.42615682668564	0.8849810442450533	0.9926711671546548
60	Ptges3	-0.02698715413251773	65.06648408063683	0.8848750080328349	0.9926711671546548
60	Fam43b	-0.04061754689540689	14.503125143858414	0.88469125515759794	0.9926711671546548
60	Qrsl1	0.04456332147162131	11.342634956110768	0.8846362328545655	0.9926711671546548
